Cluster,Age,Income,Total_Spending,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Recency
0,68.06230529595015,43430.06230529595,172.62305295950156,2.6137071651090342,4.02803738317757,5.392523364485982,52.05295950155763
1,69.31818181818181,73497.36666666667,1200.709090909091,4.648484848484848,8.548484848484849,2.7545454545454544,51.24242424242424
2,48.73154362416108,32986.908277404924,116.33780760626398,2.1834451901565997,3.2751677852348995,6.644295302013423,23.973154362416107
3,46.11890243902439,78234.2256097561,1296.4725609756097,4.579268292682927,8.533536585365853,2.6615853658536586,50.353658536585364
4,58.83213429256595,59971.75059952038,895.6642685851319,8.004796163069544,7.894484412470024,6.390887290167866,46.11270983213429
5,49.13672922252011,32628.77747989276,115.0,2.316353887399464,3.1796246648793565,7.075067024128686,76.49329758713137
